Julian date,Fluxes [/day],Radial velocity [km/s],Tangential velocity [km/s],Radial distance [au],Detection time [hours]
2459253.4583333335,17,-1.5372156012573301,48.468555477914926,0.4867439229784369,1.4905925155901572
2459254.4583333335,21,-0.8317479712351805,48.541324310658034,0.48605953617824754,1.4830923296190555
2459255.4583333335,19,-0.12201068829038708,48.575521038570685,0.48578399611102,1.4908703002557535
2459256.4583333335,17,0.5883946757277513,48.57082994485826,0.485918730738081,1.4914258695869462
2459257.4583333335,13,1.2958545761020366,48.52732011230258,0.48646308145167794,1.4905925155901572
2459258.4583333335,20,1.9968070288018338,48.44544329208577,0.48741431448810346,1.4905751540485574
2459259.4583333335,18,2.687803437160057,48.3260211849928,0.4887676687636995,1.4908703002557535
2459260.4583333335,12,3.3655655688577593,48.17022351801424,0.4905164380102923,1.4894813769277717
2459261.4583333335,16,4.0270363496196016,47.9795372338675,0.49265208419986584,1.4905925155901572
2459262.4583333335,15,4.669423027445511,47.75572851267932,0.49516437829077786,1.482519398746263
2459263.4583333335,17,5.290229787574799,47.50080044073964,0.4980415625684136,1.4908703002557535
2459264.4583333335,5,5.887281829542109,47.21694664749773,0.5012705297001214,1.0750266558580042
2459265.4583333335,21,6.458738940886503,46.90650398822536,0.5048370124970983,1.4914085080453465
2459266.4583333335,8,7.003099464720214,46.571905691448876,0.5087257787431645,1.4908703002557535
2459267.4583333335,11,7.519197083756431,46.21563657184004,0.5129208261559026,1.4886480229309826
2459268.4583333335,9,8.006187277508031,45.84019136800696,0.5174055725049772,1.4930925775805244
2459269.4583333335,14,8.463530794026731,45.44803794401769,0.52216303700752,1.4814082600838776
2459270.4583333335,9,8.890970217455536,45.04158448103837,0.5271760099483009,1.4911480849213499
2459271.4583333335,15,9.288504180157295,44.62315276802241,0.5324272082196816,1.4908703002557535
2459272.4583333335,16,9.656358947812059,44.194956403433224,0.5378994149920293,1.4903147309245608
2459273.4583333335,19,9.99496009540404,43.759083968490714,0.5435756032245946,1.4914258695869462
2459287.4583333335,13,12.155946645046239,37.685179984989446,0.6360128458906547,1.4911480849213499
2459288.4583333335,6,12.167574818249049,37.290940814078226,0.6430375299765414,1.4889084460549793
2459289.4583333335,12,12.16553004964235,36.904628051715946,0.650064938650914,1.4911480849213499
2459290.4583333335,13,12.150679444228729,36.526416383492915,0.6570874278724813,1.484203468281441
2459291.4583333335,10,12.123845889602222,36.15643023111342,0.6640978411972551,1.4911480849213499
2459292.4583333335,13,12.085810336624142,35.79475082211974,0.6710894853820736,1.4911480849213499
2459293.4583333335,7,12.037311746006825,35.44142133868233,0.6780561063441289,1.4911480849213499
2459294.4583333335,18,11.979047867421786,35.09645178727001,0.6849918638367498,1.4911480849213499
2459295.4583333335,16,11.911676213134092,34.75982355124103,0.6918913126530233,1.488925807596579
2459296.4583333335,11,11.835817147455865,34.43149182461882,0.6987493108121512,1.4911480849213499
2459297.4583333335,7,11.75204903817775,34.11139471363854,0.7055612421461471,1.4972593475644698
2459298.4583333335,11,11.660919205238653,33.799448643175516,0.7123226447625102,1.4964259935676807
2459299.4583333335,9,11.562938696968889,33.49555610546666,0.7190294126671323,1.4908703002557535
2459300.4583333335,11,11.458586313085018,33.199607182682485,0.7256777299774784,1.4903147309245608
2459301.4583333335,7,11.348310060499358,32.911481680494454,0.7322640471296286,1.4911480849213499
2459302.4166666665,10,11.237457737553486,32.64258378544156,0.7385147008480658,1.4883702382653863
2459303.4166666665,10,11.116768068212522,32.369401677158024,0.744970256451156,1.4905925155901572
2459304.4166666665,7,10.991315510473857,32.103644624239195,0.751354720229373,1.48198119095667
2459305.4166666665,4,10.861443236418637,31.845169651867977,0.7576654371274925,1.4905751540485574
2459306.4166666665,12,10.727470654296386,31.593830602312508,0.7638999477394602,1.4905751540485574
2459307.4166666665,7,10.589693098426773,31.349479700603343,0.7700559701815983,1.4905925155901572
2459308.4166666665,3,10.448387520649145,31.111968503154024,0.7761313877381408,1.4905925155901572
2459309.4166666665,10,10.303812148308488,30.881148604472067,0.782124238279462,1.489464015386172
2459310.4166666665,5,10.156207332305978,30.65687232800304,0.78803270353992,1.4908703002557535
2459311.4166666665,4,10.00579716173943,30.43899313753254,0.7938550993996114,1.4822589756222664
2459312.4166666665,8,9.852789992637613,30.227366281766834,0.799589866497746,1.4908703002557535
2459313.4166666665,7,9.6973797948562,30.02184907038524,0.805235561624539,1.4908703002557535
2459314.4166666665,15,9.539747066151786,29.822301218619625,0.8107908496660514,1.4908703002557535
2459315.4166666665,3,9.380059708072082,29.628585122260805,0.8162544960726777,1.4908703002557535
2459316.4166666665,10,9.218473900006298,29.440566066018484,0.8216253598471,1.488925807596579
2459317.4166666665,10,9.055134657259773,29.258112393331643,0.8269023868772457,1.4908703002557535
2459318.4166666665,7,8.890177318637269,29.08109567402109,0.8320846041160527,1.4822589756222664
2459319.4166666665,9,8.723727217346323,28.9093907574581,0.8371711136331339,1.4908703002557535
2459320.4166666665,7,8.55590092953514,28.742875881688214,0.842161087356775,1.4908703002557535
2459321.4166666665,4,8.386806784635997,28.581432717363526,0.8470537621418188,1.4914258695869462
2459322.4166666665,5,8.21654538465747,28.424946400503934,0.8518484351473278,1.4908703002557535
2459323.4166666665,11,8.045210167865273,28.273305533455343,0.8565444595490155,1.4911480849213499
2459324.4166666665,9,7.872887604739449,28.12640225339863,0.861141240383731,1.4905751540485574
2459325.4166666665,6,7.699658594896503,27.98413200500609,0.8656382311748456,1.4836478989502482
2459326.4166666665,6,7.525597602482052,27.846393795374176,0.8700349301328807,1.4905925155901572
2459327.4166666665,7,7.3507738149236355,27.713089993699242,0.8743308769724191,1.4905925155901572
2459328.4166666665,6,7.175251397466361,27.58412632437518,0.8785256499092288,1.4905925155901572
2459329.4166666665,8,6.999089774623615,27.45941180331884,0.8826188628274337,1.4905751540485574
2459330.4166666665,9,6.822344019357146,27.33885874218789,0.8866101626719316,1.4905925155901572
2459331.4166666665,7,6.645064654394437,27.222382274237233,0.8904992267529943,1.492814792914928
2459332.4166666665,6,6.467299503691882,27.10990161593338,0.8942857610572613,1.484203468281441
2459333.4166666665,5,6.289091825134008,27.001338202787352,0.8979694976007048,1.492814792914928
2459334.4166666665,8,6.110481788839195,26.896616697413343,0.9015501925451914,1.492814792914928
2459335.4166666665,5,5.93150655706949,26.795664755925138,0.9050276243881357,1.492814792914928
2459336.4166666665,5,5.752200252595574,26.698412916457894,0.9084015921993882,1.492814792914928
2459337.4166666665,11,5.572595957374207,26.604794500994164,0.9116719144422893,1.488925807596579
2459338.4166666665,5,5.392721407922857,26.51474575992894,0.91483842716223,1.4905925155901572
2459339.4166666665,5,5.212603017012309,26.428205236429967,0.9179009819781343,1.48198119095667
2459340.4166666665,7,5.032265380769534,26.34511447308077,0.920859445275538,1.4905925155901572
2459341.4166666665,9,4.851730956650567,26.2654174924538,0.9237136970117811,1.4905925155901572
2459342.4166666665,5,4.671020323808581,26.189060809468195,0.9264636295629021,1.4905925155901572
2459343.4166666665,8,4.490152264561877,26.115993388802586,0.9291091466619222,1.4905925155901572
2459344.4166666665,7,4.309144003072856,26.046166635065372,0.9316501624536758,1.488925807596579
2459345.4166666665,4,4.128010429750487,25.979533871916647,0.9340866001445665,1.4905925155901572
2459346.4166666665,4,3.9467670393967755,25.916051814851045,0.9364183922353952,1.48198119095667
2459347.4166666665,5,3.765426189722002,25.855678422954934,0.9386454787917718,1.4905925155901572
2459348.4166666665,8,3.583999452076379,25.798374107718562,0.940767806904141,1.4908703002557535
2459349.4166666665,3,3.402497367496281,25.744101488112854,0.9427853300708876,1.4905925155901572
2459350.4166666665,6,3.2209293864819792,25.69282527935404,0.9446980075497038,1.4905925155901572
2459351.4166666665,9,3.039304029192741,25.644512266015155,0.946505803796281,1.4886480229309826
2459352.4166666665,5,2.8576285064547244,25.599131245430385,0.9482086876996,1.4905925155901572
2459353.4166666665,8,2.6759102265711565,25.556653058795515,0.9498066326346312,1.48198119095667
2459354.4166666665,6,2.494154909821343,25.51705045043264,0.9512996155232374,1.4905751540485574
2459355.4166666665,1,2.312367802914882,25.480298106009755,0.9526876165115797,1.4908529387141538
2459356.4166666665,5,2.1305535677773557,25.446372614113745,0.9539706186183744,1.4905925155901572
2459357.4166666665,5,1.9487162577536812,25.415252422019652,0.9551486073699598,1.4905925155901572
2459358.4166666665,6,1.7668594423129789,25.38691782082342,0.9562215705026901,1.4880750920581902
2459359.4166666665,2,1.5849858152669383,25.36135094799529,0.9571894974559592,1.4908355771725539
2459360.4166666665,5,1.4030986624562718,25.338535672511544,0.9580523796557217,1.4822589756222664
2459361.4166666665,3,1.2211999008077685,25.318457656305497,0.9588102097818834,1.4905751540485574
2459362.4166666665,4,1.0392917150374743,25.301104484646682,0.959462981804152,1.4905925155901572
2459363.4166666665,6,0.8573746502401507,25.286464819007044,0.9600106903067954,1.4905925155901572
2459364.4166666665,5,0.6754542438070906,25.274531536593734,0.9604533323141542,1.4905925155901572
2459365.4166666665,6,0.49351626017917405,25.265289966028778,0.9607908997650932,1.4905751540485574
2459366.4166666665,7,0.3116193373672034,25.25876148909994,0.9610234069124783,1.4904362617157594
2459367.4166666665,6,0.12906885061926213,25.254614308360278,0.9611505853948779,1.4814256216254773
2459368.4166666665,4,-0.05292572691398874,25.25342938118362,0.9611725674218066,1.4905925155901572
2459369.4166666665,11,-0.2348627615986023,25.254958610661674,0.9610894632651732,1.4905925155901572
2459370.4166666665,8,-0.4168164634959123,25.25916649064409,0.9609012747183204,1.4905925155901572
2459371.4166666665,7,-0.5987659072282477,25.26606565149389,0.9606080008622782,1.4680745961352524
2459372.4166666665,6,-0.7807154511999883,25.275658052651444,0.9602096421848687,1.4885959383061833
2459373.4166666665,5,-0.9626628702105108,25.287950389215304,0.9597061993694913,1.4905751540485574
2459374.4166666665,10,-1.1446066794808032,25.302950948617088,0.9590976741600445,1.48198119095667
2459375.4166666665,5,-1.326545496160325,25.320669284288442,0.9583840689812197,1.4905751540485574
2459376.4166666665,8,-1.5084776094414418,25.341116802269077,0.9575653871838752,1.4905925155901572
2459377.4166666665,5,-1.690400922190599,25.364306715599305,0.9566416332332386,1.4905925155901572
2459378.4166666665,10,-1.8723130137613522,25.390253990273248,0.9556128128892638,1.4905925155901572
2459379.4166666665,7,-2.0542110111217338,25.418975407586565,0.9544789334520203,1.488613299847783
2459380.4166666665,5,-2.2360920561207527,25.450489226079394,0.9532400037462911,1.4908703002557535
2459381.4166666665,5,-2.417951621979857,25.484816388022693,0.9518960350505539,1.4822589756222664
2459382.4166666665,2,-2.5997856686964864,25.521978915031315,0.9504470408228578,1.4905925155901572
