2458910.500000000, A.D. 2020-Mar-02 00:00:00.0000, -1.364674150751861E+08,  5.615271167194205E+07,  1.388570370773107E+06, -7.290750431287882E+00, -2.404852395271472E+01,  7.332028563059225E-01,  4.922575514951627E+02,  1.475751013317964E+08, -2.401637263846693E+00,
2458911.500000000, A.D. 2020-Mar-03 00:00:00.0000, -1.370759130241506E+08,  5.406634028645591E+07,  1.451695655402333E+06, -6.794131724423075E+00, -2.424597417083562E+01,  7.279893671519577E-01,  4.915413285258578E+02,  1.473603830873524E+08, -2.568685380924432E+00,
2458912.500000000, A.D. 2020-Mar-04 00:00:00.0000, -1.376413166390904E+08,  5.196320449272999E+07,  1.514359775138181E+06, -6.293193657675237E+00, -2.443657846013303E+01,  7.225273080466224E-01,  4.907769687030568E+02,  1.471312337772785E+08, -2.735688990665933E+00,
2458913.500000000, A.D. 2020-Mar-05 00:00:00.0000, -1.381632519914097E+08,  4.984389858000497E+07,  1.576541140879646E+06, -5.787918864591830E+00, -2.462027105405028E+01,  7.168140826925296E-01,  4.899644855003777E+02,  1.468876574408636E+08, -2.902643567011780E+00,
2458914.500000000, A.D. 2020-Mar-06 00:00:00.0000, -1.386413435826102E+08,  4.770902276005413E+07,  1.638217938968461E+06, -5.278288562254854E+00, -2.479698062742883E+01,  7.108470522296280E-01,  4.891038937734433E+02,  1.466296585317115E+08, -3.069543891468050E+00,
2458915.500000000, A.D. 2020-Mar-07 00:00:00.0000, -1.390752142400754E+08,  4.555918364898924E+07,  1.699368123650115E+06, -4.764282687455817E+00, -2.496663024023436E+01,  7.046234934786177E-01,  4.881952099984686E+02,  1.463572419892671E+08, -3.236384039566617E+00,
2458916.500000000, A.D. 2020-Mar-08 00:00:00.0000, -1.394644850097152E+08,  4.339499475603788E+07,  1.759969410120754E+06, -4.245880168624097E+00, -2.512913725040135E+01,  6.981406006737938E-01,  4.872384524717035E+02,  1.460704132986082E+08, -3.403157222246234E+00,
2458917.500000000, A.D. 2020-Mar-09 00:00:00.0000, -1.398087749377556E+08,  4.121707693825155E+07,  1.819999228878094E+06, -3.723056646346270E+00, -2.528441392165669E+01,  6.913948245406694E-01,  4.862336410845335E+02,  1.457691784230221E+08, -3.569858270315132E+00,
2458918.500000000, A.D. 2020-Mar-10 00:00:00.0000, -1.401077013385187E+08,  3.902605901392545E+07,  1.879434811719142E+06, -3.195793721530149E+00, -2.543236450769624E+01,  6.843843723178207E-01,  4.851807987750000E+02,  1.454535442391606E+08, -3.736474026083607E+00,
2458919.500000000, A.D. 2020-Mar-11 00:00:00.0000, -1.403608794970830E+08,  3.682257820951323E+07,  1.938253117651157E+06, -2.664065597390988E+00, -2.557288926059160E+01,  6.771054750710306E-01,  4.840799509734961E+02,  1.451235183708639E+08, -3.902997454265946E+00,
2458920.500000000, A.D. 2020-Mar-12 00:00:00.0000, -1.405679225790026E+08,  3.460728067936268E+07,  1.996430811648214E+06, -2.127848035588478E+00, -2.570588152028553E+01,  6.695548278213348E-01,  4.829311257476346E+02,  1.447791092325905E+08, -4.069418317263033E+00,
2458921.500000000, A.D. 2020-Mar-13 00:00:00.0000, -1.407284416386599E+08,  3.238082206899734E+07,  2.053944267647685E+06, -1.587116542480832E+00, -2.583122820765720E+01,  6.617290172117194E-01,  4.817343542702012E+02,  1.444203261697064E+08, -4.235725180769080E+00,
2458922.500000000, A.D. 2020-Mar-14 00:00:00.0000, -1.408420455979257E+08,  3.014386807721515E+07,  2.110769558057586E+06, -1.041846139573706E+00, -2.594880967934441E+01,  6.536244557724515E-01,  4.804896711554683E+02,  1.440471795593095E+08, -4.401905719884900E+00,
2458923.500000000, A.D. 2020-Mar-15 00:00:00.0000, -1.409083412170173E+08,  2.789709503408161E+07,  2.166882439399719E+06, -4.920119456710045E-01, -2.605849938066244E+01,  6.452374391453457E-01,  4.791971147480533E+02,  1.436596808968269E+08, -4.567946195979650E+00,
2458924.500000000, A.D. 2020-Mar-16 00:00:00.0000, -1.409269331034032E+08,  2.564119050447717E+07,  2.222258341136266E+06,  6.241108634406067E-02, -2.616016383168726E+01,  6.365640837086008E-01,  4.778567275185748E+02,  1.432578429146298E+08, -4.733831836251965E+00,
2458925.500000000, A.D. 2020-Mar-17 00:00:00.0000, -1.408974237065290E+08,  2.337685389836892E+07,  2.276872350511188E+06,  6.214478492302244E-01, -2.625366225585730E+01,  6.276003577254379E-01,  4.764685563813230E+02,  1.428416796772684E+08, -4.899546571115401E+00,
2458926.500000000, A.D. 2020-Mar-18 00:00:00.0000, -1.408194133441658E+08,  2.110479711132691E+07,  2.330699199286586E+06,  1.185122597860099E+00, -2.633884636951575E+01,  6.183420583700681E-01,  4.750326530979720E+02,  1.424112067025023E+08, -5.065072651993820E+00,
2458927.500000000, A.D. 2020-Mar-19 00:00:00.0000, -1.406925002553560E+08,  1.882574518446350E+07,  2.383713249065146E+06,  1.753459374633073E+00, -2.641556011939496E+01,  6.087848265760005E-01,  4.735490747414976E+02,  1.419664411003793E+08, -5.230391161556020E+00,
2458928.500000000, A.D. 2020-Mar-20 00:00:00.0000, -1.405162806375777E+08,  1.654043698749516E+07,  2.435888477229499E+06,  2.326481172896160E+00, -2.648363939979745E+01,  5.989241185749332E-01,  4.720178840806454E+02,  1.415074016884958E+08, -5.395481286570122E+00,
2458929.500000000, A.D. 2020-Mar-21 00:00:00.0000, -1.402903487381927E+08,  1.424962592687893E+07,  2.487198461262132E+06,  2.904210261299261E+00, -2.654291174702226E+01,  5.887552328320709E-01,  4.704391501139642E+02,  1.410341091520963E+08, -5.560320743523644E+00,
2458930.500000000, A.D. 2020-Mar-22 00:00:00.0000, -1.400142969326300E+08,  1.195408068013278E+07,  2.537616364471918E+06,  3.486667542498898E+00, -2.659319615278104E+01,  5.782732633685246E-01,  4.688129485280362E+02,  1.405465861814474E+08, -5.724885271981767E+00,
2458931.500000000, A.D. 2020-Mar-23 00:00:00.0000, -1.396877155775222E+08,  9.654585812311206E+06,  2.587114863717366E+06,  4.073874004382323E+00, -2.663430305292524E+01,  5.674732807404297E-01,  4.671393613340651E+02,  1.400448573628895E+08, -5.889150194940121E+00,
2458932.500000000, A.D. 2020-Mar-24 00:00:00.0000, -1.393101941046790E+08,  7.351943076143102E+06,  2.635666365365691E+06,  4.665844655158383E+00, -2.666603212422073E+01,  5.563497256262657E-01,  4.654184807732005E+02,  1.395289503496235E+08, -6.053084470575844E+00,
2458933.500000000, A.D. 2020-Mar-25 00:00:00.0000, -1.388813199204547E+08,  5.046971535130790E+06,  2.683242624869172E+06,  5.262596586550521E+00, -2.668817493618103E+01,  5.448973031828697E-01,  4.636504055337142E+02,  1.389988947276490E+08, -6.216658984228253E+00,
2458934.500000000, A.D. 2020-Mar-26 00:00:00.0000, -1.384006793208432E+08,  2.740508827741476E+06,  2.729814985800972E+06,  5.864143395216239E+00, -2.670051254542411E+01,  5.331103731230513E-01,  4.618352439612494E+02,  1.384547229781726E+08, -6.379841064160291E+00,
2458935.500000000, A.D. 2020-Mar-27 00:00:00.0000, -1.378678575418169E+08,  4.334119551851085E+05,  2.775354295966789E+06,  6.470495766905144E+00, -2.670281555000443E+01,  5.209831045409565E-01,  4.599731141843627E+02,  1.378964705152448E+08, -6.542595267628902E+00,
2458936.500000000, A.D. 2020-Mar-28 00:00:00.0000, -1.372824390223184E+08, -1.873441799225622E+06,  2.819830890713086E+06,  7.081661612428869E+00, -2.669484390131230E+01,  5.085094516733228E-01,  4.580641449230324E+02,  1.373241759281441E+08, -6.704883719223445E+00,
2458937.500000000, A.D. 2020-Mar-29 00:00:00.0000, -1.366440076632569E+08, -4.179153931294850E+06,  2.863214574464526E+06,  7.697645237377709E+00, -2.667634625111457E+01,  4.956831847958618E-01,  4.561084762239024E+02,  1.367378812017983E+08, -6.866665491127796E+00,
2458938.500000000, A.D. 2020-Mar-30 00:00:00.0000, -1.359521471558624E+08, -6.482803724879944E+06,  2.905474604474750E+06,  8.318447151348002E+00, -2.664705973511048E+01,  4.824978627549292E-01,  4.541062603625331E+02,  1.361376319872718E+08, -7.027896650376293E+00,
2458939.500000000, A.D. 2020-Mar-31 00:00:00.0000, -1.352064413370154E+08, -8.783447225128731E+06,  2.946579673212518E+06,  8.944063508910540E+00, -2.660670930759391E+01,  4.689468379267492E-01,  4.520576627623355E+02,  1.355234778772556E+08, -7.188529966419250E+00,
2458940.500000000, A.D. 2020-Apr-01 00:00:00.0000, -1.344064745536980E+08, -1.108011618561353E+07,  2.986497873392141E+06,  9.574486474662164E+00, -2.655500750698707E+01,  4.550225586994614E-01,  4.499628628666181E+02,  1.348954726675004E+08, -7.348515563406837E+00,
2458941.500000000, A.D. 2020-Apr-02 00:00:00.0000, -1.335518320485852E+08, -1.337181696138915E+07,  3.025196624868483E+06,  1.020970201983047E+01, -2.649165381674321E+01,  4.407180006076317E-01,  4.478220549919848E+02,  1.342536746126583E+08, -7.507799007190311E+00,
2458942.500000000, A.D. 2020-Apr-03 00:00:00.0000, -1.326421006096524E+08, -1.565752936477367E+07,  3.062642802195737E+06,  1.084968940890521E+01, -2.641633432184442E+01,  4.260265627642479E-01,  4.456354499805121E+02,  1.335981469215938E+08, -7.666321129593373E+00,
2458943.500000000, A.D. 2020-Apr-04 00:00:00.0000, -1.316768690482946E+08, -1.793620548461438E+07,  3.098802657644441E+06,  1.149442204254246E+01, -2.632872098707767E+01,  4.109407640395961E-01,  4.434032761657813E+02,  1.329289580469924E+08, -7.824019290145797E+00,
2458944.500000000, A.D. 2020-Apr-05 00:00:00.0000, -1.306557287843262E+08, -2.020676844588411E+07,  3.133641788390166E+06,  1.214386605623385E+01, -2.622847145331224E+01,  3.954529402131310E-01,  4.411257805796641E+02,  1.322461820471462E+08, -7.980826336860552E+00,
2458945.500000000, A.D. 2020-Apr-06 00:00:00.0000, -1.295782745066971E+08, -2.246811114643939E+07,  3.167125120488516E+06,  1.279797946493913E+01, -2.611522816018333E+01,  3.795552060819425E-01,  4.388032302984450E+02,  1.315498989895109E+08, -8.136670242360916E+00,
2458946.500000000, A.D. 2020-Apr-07 00:00:00.0000, -1.284441049108269E+08, -2.471909492188044E+07,  3.199216889954596E+06,  1.345671122648475E+01, -2.598861798534471E+01,  3.632394646212447E-01,  4.364359138968799E+02,  1.308401953866219E+08, -8.291473645580425E+00,
2458947.500000000, A.D. 2020-Apr-08 00:00:00.0000, -1.272528235140317E+08, -2.695854817708410E+07,  3.229880625083746E+06,  1.412000107838929E+01, -2.584825174416630E+01,  3.464974748199268E-01,  4.340241430187446E+02,  1.301171646669330E+08, -8.445154201138221E+00,
2458948.500000000, A.D. 2020-Apr-09 00:00:00.0000, -1.260040395022694E+08, -2.918526497241798E+07,  3.259079133378806E+06,  1.478777732913110E+01, -2.569372338937866E+01,  3.293207368376425E-01,  4.315682538956142E+02,  1.293809076301343E+08, -8.597623030454535E+00,
2458949.500000000, A.D. 2020-Apr-10 00:00:00.0000, -1.246973687533803E+08, -3.139800354528154E+07,  3.286774480432296E+06,  1.545995704151709E+01, -2.552460982648853E+01,  3.117006324885612E-01,  4.290686092583999E+02,  1.286315330202173E+08, -8.748785450859748E+00,
2458950.500000000, A.D. 2020-Apr-11 00:00:00.0000, -1.233324348643636E+08, -3.359548480848194E+07,  3.312927979121540E+06,  1.613644388217653E+01, -2.534046983445645E+01,  2.936283018505570E-01,  4.265256000930871E+02,  1.278691580518316E+08, -8.898539668180430E+00,
2458951.500000000, A.D. 2020-Apr-12 00:00:00.0000, -1.219088703550097E+08, -3.577639076314248E+07,  3.337500170153139E+06,  1.681712778654135E+01, -2.514084403517662E+01,  2.750947929532082E-01,  4.239396477358530E+02,  1.270939090383855E+08, -9.046777068520626E+00,
2458952.500000000, A.D. 2020-Apr-13 00:00:00.0000, -1.204263179162810E+08, -3.793936290213805E+07,  3.360450813732449E+06,  1.750188288244896E+01, -2.492525384576924E+01,  2.560909457809046E-01,  4.213112059233620E+02,  1.263059220067088E+08, -9.193381130331696E+00,
2458953.500000000, A.D. 2020-Apr-14 00:00:00.0000, -1.188844318357531E+08, -4.008300052804922E+07,  3.381738872554826E+06,  1.819056633322919E+01, -2.469320117421680E+01,  2.366074539408540E-01,  4.186407631387614E+02,  1.255053434003651E+08, -9.338227132114570E+00,
2458954.500000000, A.D. 2020-Apr-15 00:00:00.0000, -1.172828795272570E+08, -4.220585904378411E+07,  3.401322500600524E+06,  1.888301717430327E+01, -2.444416787532153E+01,  2.166349788515411E-01,  4.159288450445388E+02,  1.246923308090034E+08, -9.481181973889056E+00,
2458955.500000000, A.D. 2020-Apr-16 00:00:00.0000, -1.156213431751029E+08, -4.430644819645508E+07,  3.419159039823966E+06,  1.957905379008922E+01, -2.417761507334843E+01,  1.961639715366470E-01,  4.131760169986987E+02,  1.238670537226897E+08, -9.622102858749694E+00,
2458956.500000000, A.D. 2020-Apr-17 00:00:00.0000, -1.138995215910545E+08, -4.638323026603543E+07,  3.435205004593244E+06,  2.027847286396398E+01, -2.389298291854946E+01,  1.751849195667479E-01,  4.103828869212566E+02,  1.230296943912596E+08, -9.760837326131202E+00,
2458957.500000000, A.D. 2020-Apr-18 00:00:00.0000, -1.121171321778585E+08, -4.843461823120453E+07,  3.449416084501164E+06,  2.098104679784926E+01, -2.358968981206706E+01,  1.536881575248330E-01,  4.075501081849015E+02,  1.221804486909176E+08, -9.897222144606708E+00,
2458958.500000000, A.D. 2020-Apr-19 00:00:00.0000, -1.102739131149854E+08, -5.045897387422692E+07,  3.461747134106528E+06,  2.168652208810176E+01, -2.326713231362545E+01,  1.316641207120917E-01,  4.046783828090854E+02,  1.213195270818007E+08, -1.003108297854680E+01,
2458959.500000000, A.D. 2020-Apr-20 00:00:00.0000, -1.083696256982243E+08, -5.245460587698720E+07,  3.472152181836128E+06,  2.239461658422175E+01, -2.292468454773272E+01,  1.091031860550480E-01,  4.017684647735716E+02,  1.204471556013554E+08, -1.016223334710694E+01,
2458960.500000000, A.D. 2020-Apr-21 00:00:00.0000, -1.064040569196857E+08, -5.441976787126733E+07,  3.480584427274756E+06,  2.310501723746629E+01, -2.256169809385536E+01,  8.599578592686896E-02,  3.988211636259644E+02,  1.195635769458480E+08, -1.029047400597927E+01,
2458961.500000000, A.D. 2020-Apr-22 00:00:00.0000, -1.043770222521644E+08, -5.635265648182386E+07,  3.486996249069322E+06,  2.381737735104849E+01, -2.217750168816582E+01,  6.233260161697096E-02,  3.958373482776638E+02,  1.186690516083629E+08, -1.041559211268838E+01,
2458962.500000000, A.D. 2020-Apr-23 00:00:00.0000, -1.022883686797900E+08, -5.825140935017105E+07,  3.491339226702530E+06,  2.453131369659656E+01, -2.177140131424736E+01,  3.810432089626481E-02,  3.928179510479559E+02,  1.177638590911904E+08, -1.053736030714498E+01,
2458963.500000000, A.D. 2020-Apr-24 00:00:00.0000, -1.001379779869772E+08, -6.011410316949932E+07,  3.493564146128982E+06,  2.524640341184861E+01, -2.134268010488889E+01,  1.330203572051047E-02,  3.897639719766838E+02,  1.168482991987331E+08, -1.065553587335028E+01,
2458964.500000000, A.D. 2020-Apr-25 00:00:00.0000, -9.792577032537629E+07, -6.193875172010611E+07,  3.493621035456128E+06,  2.596218063451202E+01, -2.089059873232801E+01, -1.208300945171281E-02,  3.866764833876303E+02,  1.159226934055738E+08, -1.076985969333154E+01,
2458965.500000000, A.D. 2020-Apr-26 00:00:00.0000, -9.565170808089973E+07, -6.372330394424045E+07,  3.491459183845118E+06,  2.667813298759565E+01, -2.041439564339717E+01, -3.805901835078007E-02,  3.835566347542298E+02,  1.149873863151788E+08, -1.088005538564665E+01,
2458966.500000000, A.D. 2020-Apr-27 00:00:00.0000, -9.331580005713655E+07, -6.546564205212531E+07,  3.487027191132922E+06,  2.739369768990039E+01, -1.991328786541450E+01, -6.463382537409057E-02,  3.804056578266915E+02,  1.140427471969708E+08, -1.098582813618907E+01,
2458967.500000000, A.D. 2020-Apr-28 00:00:00.0000, -9.091810600421309E+07, -6.716357970752427E+07,  3.480273004937571E+06,  2.810825749655708E+01, -1.938647185430517E+01, -9.181467869403814E-02,  3.772248720962835E+02,  1.130891716244804E+08, -1.108686365961228E+01,
2458968.500000000, A.D. 2020-Apr-29 00:00:00.0000, -8.845874151007468E+07, -6.881486029709363E+07,  3.471143977165233E+06,  2.882113640069053E+01, -1.883312441428040E+01, -1.196079920451423E-01,  3.740156905604336E+02,  1.121270832036798E+08, -1.118282728939172E+01,
2458969.500000000, A.D. 2020-Apr-30 00:00:00.0000, -8.593788316019394E+07, -7.041715520491204E+07,  3.459586947951533E+06,  2.953159769974475E+01, -1.825240237850588E+01, -1.480192929395505E-01,  3.707796252699285E+02,  1.111569352359908E+08, -1.127336611483801E+01,
2458970.500000000, A.D. 2020-May-01 00:00:00.0000, -8.335577432898678E+07, -7.196806243315713E+07,  3.445548305813111E+06,  3.023883092051694E+01, -1.764345081895139E+01, -1.770534155383467E-01,  3.675182941859960E+02,  1.101792127739868E+08, -1.135809750947661E+01,
2458971.500000000, A.D. 2020-May-02 00:00:00.0000, -8.071273190999903E+07, -7.346510497560391E+07,  3.428974946287766E+06,  3.094195571144165E+01, -1.700540022641568E+01, -2.067141301683169E-01,  3.642334287427938E+02,  1.091944348885700E+08, -1.143661837868056E+01,
2458972.500000000, A.D. 2020-May-03 00:00:00.0000, -7.800915085144426E+07, -7.490573157189770E+07,  3.409810865837209E+06,  3.164000984019571E+01, -1.633736681195961E+01, -2.370037210649061E-01,  3.609268795305986E+02,  1.082031563727480E+08, -1.150850000281223E+01,
2458973.500000000, A.D. 2020-May-04 00:00:00.0000, -7.524551421582085E+07, -7.628731289455917E+07,  3.388002577174980E+06,  3.233194962521814E+01, -1.563846293133650E+01, -2.679226330542290E-01,  3.576006250127667E+02,  1.072059703549136E+08, -1.157328811800757E+01,
2458974.500000000, A.D. 2020-May-05 00:00:00.0000, -7.242239865204638E+07, -7.760714320144047E+07,  3.363495738228086E+06,  3.301663979434245E+01, -1.490779644774120E+01, -2.994698385411860E-01,  3.542567782942110E+02,  1.062035103279825E+08, -1.163050088749582E+01,
2458975.500000000, A.D. 2020-May-06 00:00:00.0000, -6.954048302504748E+07, -7.886243969722082E+07,  3.336236179421451E+06,  3.369284852458103E+01, -1.414447665551311E+01, -3.316423151446992E-01,  3.508975953999938E+02,  1.051964526312536E+08, -1.167962825697371E+01,
2458976.500000000, A.D. 2020-May-07 00:00:00.0000, -6.660055702858242E+07, -8.005034289498578E+07,  3.306170088184189E+06,  3.435924109694800E+01, -1.334762005177862E+01, -3.644346568486467E-01,  3.475254835473284E+02,  1.041855189302921E+08, -1.172013087478873E+01,
2458977.500000000, A.D. 2020-May-08 00:00:00.0000, -6.360353033353041E+07, -8.116791749941947E+07,  3.273244264262922E+06,  3.501437379255314E+01, -1.251635653822472E+01, -3.978384382097513E-01,  3.441430096375504E+02,  1.031714787627589E+08, -1.175143971630163E+01,
2458978.500000000, A.D. 2020-May-09 00:00:00.0000, -6.055044233497439E+07, -8.221215392752898E+07,  3.237406276787128E+06,  3.565668659240685E+01, -1.164983781328171E+01, -4.318438136384914E-01,  3.407529091139901E+02,  1.021551521939337E+08, -1.177295431387753E+01,
2458979.500000000, A.D. 2020-May-10 00:00:00.0000, -5.744247242686456E+07, -8.317997051642302E+07,  3.198604719907470E+06,  3.628449747954398E+01, -1.074724539641725E+01, -4.664370094345194E-01,  3.373580948890831E+02,  1.011374124929955E+08, -1.178404320445761E+01,
2458980.500000000, A.D. 2020-May-11 00:00:00.0000, -5.428095082696599E+07, -8.406821653021178E+07,  3.156789528663646E+06,  3.689599636977862E+01, -9.807800445558396E+00, -5.016006602910621E-01,  3.339616663638598E+02,  1.001191888369974E+08, -1.178404394336798E+01,
2458981.500000000, A.D. 2020-May-12 00:00:00.0000, -5.106736990117947E+07, -8.487367606050594E+07,  3.111912308818605E+06,  3.748923893301475E+01, -8.830775219250024E+00, -5.373132505057145E-01,  3.305669183458806E+02,  9.910146898439683E+07, -1.177226291656502E+01,
2458982.500000000, A.D. 2020-May-13 00:00:00.0000, -4.780339601718241E+07, -8.559307298204269E+07,  3.063926700963780E+06,  3.806214071362723E+01, -7.815505810621701E+00, -5.735495767568390E-01,  3.271773499972466E+02,  9.808530195760083E+07, -1.174797566424150E+01,
2458983.500000000, A.D. 2020-May-14 00:00:00.0000, -4.449088184951448E+07, -8.622307706363019E+07,  3.012788737150844E+06,  3.861247282369889E+01, -6.761406150238020E+00, -6.102789506216779E-01,  3.237966735411990E+02,  9.707180065313958E+07, -1.171042832899678E+01,
2458984.500000000, A.D. 2020-May-15 00:00:00.0000, -4.113187904996935E+07, -8.676031136554481E+07,  2.958457321355399E+06,  3.913785759946832E+01, -5.667983853693058E+00, -6.474656589601522E-01,  3.204288225427254E+02,  9.606214432412945E+07, -1.165883906187924E+01,
2458985.500000000, A.D. 2020-May-16 00:00:00.0000, -3.772865124191494E+07, -8.720136108245370E+07,  2.900894689331677E+06,  3.963576553899478E+01, -4.534857874197062E+00, -6.850681995969037E-01,  3.170779596920433E+02,  9.505758091370259E+07, -1.159240005785560E+01,
2458986.500000000, A.D. 2020-May-17 00:00:00.0000, -3.428368721222942E+07, -8.754278397505291E+07,  2.840066928072397E+06,  4.010351392000538E+01, -3.361777539854924E+00, -7.230388521045010E-01,  3.137484838477268E+02,  9.405942916648333E+07, -1.151028079509554E+01,
2458987.500000000, A.D. 2020-May-18 00:00:00.0000, -3.079971416294865E+07, -8.778112253273320E+07,  2.775944537174542E+06,  4.053826675732785E+01, -2.148643677711464E+00, -7.613230993789569E-01,  3.104450360744882E+02,  9.306908043866949E+07, -1.141163166679524E+01,
2458988.500000000, A.D. 2020-May-19 00:00:00.0000, -2.727971087228483E+07, -8.791291802855930E+07,  2.708503036972418E+06,  4.093703707754740E+01, -8.955312191362779E-01, -7.998591551655320E-01,  3.071725044619075E+02,  9.208800014265123E+07, -1.129558891628812E+01,
2458989.500000000, A.D. 2020-May-20 00:00:00.0000, -2.372692055727937E+07, -8.793472660337779E+07,  2.637723617837366E+06,  4.129669159644982E+01,  3.972864154883321E-01, -8.385774770637906E-01,  3.039360273834251E+02,  9.111772872403230E+07, -1.116128049913782E+01,
